path,class_name,source_type,output_name,group_id
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_021_var_01.png,satellite,synthetic,synthetic_satellite_family_021_var_01.jpg,synthetic::satellite::family_021
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_021_var_02.png,satellite,synthetic,synthetic_satellite_family_021_var_02.jpg,synthetic::satellite::family_021
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_021_var_03.png,satellite,synthetic,synthetic_satellite_family_021_var_03.jpg,synthetic::satellite::family_021
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_021_var_04.png,satellite,synthetic,synthetic_satellite_family_021_var_04.jpg,synthetic::satellite::family_021
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_021_var_05.png,satellite,synthetic,synthetic_satellite_family_021_var_05.jpg,synthetic::satellite::family_021
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_022_var_01.png,satellite,synthetic,synthetic_satellite_family_022_var_01.jpg,synthetic::satellite::family_022
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_022_var_02.png,satellite,synthetic,synthetic_satellite_family_022_var_02.jpg,synthetic::satellite::family_022
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_022_var_03.png,satellite,synthetic,synthetic_satellite_family_022_var_03.jpg,synthetic::satellite::family_022
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_022_var_04.png,satellite,synthetic,synthetic_satellite_family_022_var_04.jpg,synthetic::satellite::family_022
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_022_var_05.png,satellite,synthetic,synthetic_satellite_family_022_var_05.jpg,synthetic::satellite::family_022
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_023_var_01.png,satellite,synthetic,synthetic_satellite_family_023_var_01.jpg,synthetic::satellite::family_023
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_023_var_02.png,satellite,synthetic,synthetic_satellite_family_023_var_02.jpg,synthetic::satellite::family_023
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_023_var_03.png,satellite,synthetic,synthetic_satellite_family_023_var_03.jpg,synthetic::satellite::family_023
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_023_var_04.png,satellite,synthetic,synthetic_satellite_family_023_var_04.jpg,synthetic::satellite::family_023
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_023_var_05.png,satellite,synthetic,synthetic_satellite_family_023_var_05.jpg,synthetic::satellite::family_023
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_024_var_01.png,satellite,synthetic,synthetic_satellite_family_024_var_01.jpg,synthetic::satellite::family_024
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_024_var_02.png,satellite,synthetic,synthetic_satellite_family_024_var_02.jpg,synthetic::satellite::family_024
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_024_var_03.png,satellite,synthetic,synthetic_satellite_family_024_var_03.jpg,synthetic::satellite::family_024
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_024_var_04.png,satellite,synthetic,synthetic_satellite_family_024_var_04.jpg,synthetic::satellite::family_024
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_024_var_05.png,satellite,synthetic,synthetic_satellite_family_024_var_05.jpg,synthetic::satellite::family_024
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_025_var_01.png,satellite,synthetic,synthetic_satellite_family_025_var_01.jpg,synthetic::satellite::family_025
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_025_var_02.png,satellite,synthetic,synthetic_satellite_family_025_var_02.jpg,synthetic::satellite::family_025
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_025_var_03.png,satellite,synthetic,synthetic_satellite_family_025_var_03.jpg,synthetic::satellite::family_025
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_025_var_04.png,satellite,synthetic,synthetic_satellite_family_025_var_04.jpg,synthetic::satellite::family_025
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_025_var_05.png,satellite,synthetic,synthetic_satellite_family_025_var_05.jpg,synthetic::satellite::family_025
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_026_var_01.png,satellite,synthetic,synthetic_satellite_family_026_var_01.jpg,synthetic::satellite::family_026
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_026_var_02.png,satellite,synthetic,synthetic_satellite_family_026_var_02.jpg,synthetic::satellite::family_026
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_026_var_03.png,satellite,synthetic,synthetic_satellite_family_026_var_03.jpg,synthetic::satellite::family_026
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_026_var_04.png,satellite,synthetic,synthetic_satellite_family_026_var_04.jpg,synthetic::satellite::family_026
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_026_var_05.png,satellite,synthetic,synthetic_satellite_family_026_var_05.jpg,synthetic::satellite::family_026
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_027_var_01.png,satellite,synthetic,synthetic_satellite_family_027_var_01.jpg,synthetic::satellite::family_027
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_027_var_02.png,satellite,synthetic,synthetic_satellite_family_027_var_02.jpg,synthetic::satellite::family_027
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_027_var_03.png,satellite,synthetic,synthetic_satellite_family_027_var_03.jpg,synthetic::satellite::family_027
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_027_var_04.png,satellite,synthetic,synthetic_satellite_family_027_var_04.jpg,synthetic::satellite::family_027
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_027_var_05.png,satellite,synthetic,synthetic_satellite_family_027_var_05.jpg,synthetic::satellite::family_027
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_028_var_01.png,satellite,synthetic,synthetic_satellite_family_028_var_01.jpg,synthetic::satellite::family_028
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_028_var_02.png,satellite,synthetic,synthetic_satellite_family_028_var_02.jpg,synthetic::satellite::family_028
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_028_var_03.png,satellite,synthetic,synthetic_satellite_family_028_var_03.jpg,synthetic::satellite::family_028
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_028_var_04.png,satellite,synthetic,synthetic_satellite_family_028_var_04.jpg,synthetic::satellite::family_028
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_028_var_05.png,satellite,synthetic,synthetic_satellite_family_028_var_05.jpg,synthetic::satellite::family_028
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_029_var_01.png,satellite,synthetic,synthetic_satellite_family_029_var_01.jpg,synthetic::satellite::family_029
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_029_var_02.png,satellite,synthetic,synthetic_satellite_family_029_var_02.jpg,synthetic::satellite::family_029
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_029_var_03.png,satellite,synthetic,synthetic_satellite_family_029_var_03.jpg,synthetic::satellite::family_029
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_029_var_04.png,satellite,synthetic,synthetic_satellite_family_029_var_04.jpg,synthetic::satellite::family_029
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_029_var_05.png,satellite,synthetic,synthetic_satellite_family_029_var_05.jpg,synthetic::satellite::family_029
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_030_var_01.png,satellite,synthetic,synthetic_satellite_family_030_var_01.jpg,synthetic::satellite::family_030
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_030_var_02.png,satellite,synthetic,synthetic_satellite_family_030_var_02.jpg,synthetic::satellite::family_030
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_030_var_03.png,satellite,synthetic,synthetic_satellite_family_030_var_03.jpg,synthetic::satellite::family_030
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_030_var_04.png,satellite,synthetic,synthetic_satellite_family_030_var_04.jpg,synthetic::satellite::family_030
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_030_var_05.png,satellite,synthetic,synthetic_satellite_family_030_var_05.jpg,synthetic::satellite::family_030
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_031_var_01.png,satellite,synthetic,synthetic_satellite_family_031_var_01.jpg,synthetic::satellite::family_031
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_031_var_02.png,satellite,synthetic,synthetic_satellite_family_031_var_02.jpg,synthetic::satellite::family_031
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_031_var_03.png,satellite,synthetic,synthetic_satellite_family_031_var_03.jpg,synthetic::satellite::family_031
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_031_var_04.png,satellite,synthetic,synthetic_satellite_family_031_var_04.jpg,synthetic::satellite::family_031
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_031_var_05.png,satellite,synthetic,synthetic_satellite_family_031_var_05.jpg,synthetic::satellite::family_031
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_032_var_01.png,satellite,synthetic,synthetic_satellite_family_032_var_01.jpg,synthetic::satellite::family_032
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_032_var_02.png,satellite,synthetic,synthetic_satellite_family_032_var_02.jpg,synthetic::satellite::family_032
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_032_var_03.png,satellite,synthetic,synthetic_satellite_family_032_var_03.jpg,synthetic::satellite::family_032
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_032_var_04.png,satellite,synthetic,synthetic_satellite_family_032_var_04.jpg,synthetic::satellite::family_032
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_032_var_05.png,satellite,synthetic,synthetic_satellite_family_032_var_05.jpg,synthetic::satellite::family_032
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_033_var_01.png,satellite,synthetic,synthetic_satellite_family_033_var_01.jpg,synthetic::satellite::family_033
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_033_var_02.png,satellite,synthetic,synthetic_satellite_family_033_var_02.jpg,synthetic::satellite::family_033
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_033_var_03.png,satellite,synthetic,synthetic_satellite_family_033_var_03.jpg,synthetic::satellite::family_033
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_033_var_04.png,satellite,synthetic,synthetic_satellite_family_033_var_04.jpg,synthetic::satellite::family_033
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_033_var_05.png,satellite,synthetic,synthetic_satellite_family_033_var_05.jpg,synthetic::satellite::family_033
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_034_var_01.png,satellite,synthetic,synthetic_satellite_family_034_var_01.jpg,synthetic::satellite::family_034
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_034_var_02.png,satellite,synthetic,synthetic_satellite_family_034_var_02.jpg,synthetic::satellite::family_034
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_034_var_03.png,satellite,synthetic,synthetic_satellite_family_034_var_03.jpg,synthetic::satellite::family_034
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_034_var_04.png,satellite,synthetic,synthetic_satellite_family_034_var_04.jpg,synthetic::satellite::family_034
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_034_var_05.png,satellite,synthetic,synthetic_satellite_family_034_var_05.jpg,synthetic::satellite::family_034
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_035_var_01.png,satellite,synthetic,synthetic_satellite_family_035_var_01.jpg,synthetic::satellite::family_035
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_035_var_02.png,satellite,synthetic,synthetic_satellite_family_035_var_02.jpg,synthetic::satellite::family_035
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_035_var_03.png,satellite,synthetic,synthetic_satellite_family_035_var_03.jpg,synthetic::satellite::family_035
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_035_var_04.png,satellite,synthetic,synthetic_satellite_family_035_var_04.jpg,synthetic::satellite::family_035
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_035_var_05.png,satellite,synthetic,synthetic_satellite_family_035_var_05.jpg,synthetic::satellite::family_035
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_036_var_01.png,satellite,synthetic,synthetic_satellite_family_036_var_01.jpg,synthetic::satellite::family_036
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_036_var_02.png,satellite,synthetic,synthetic_satellite_family_036_var_02.jpg,synthetic::satellite::family_036
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_036_var_03.png,satellite,synthetic,synthetic_satellite_family_036_var_03.jpg,synthetic::satellite::family_036
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_036_var_04.png,satellite,synthetic,synthetic_satellite_family_036_var_04.jpg,synthetic::satellite::family_036
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_036_var_05.png,satellite,synthetic,synthetic_satellite_family_036_var_05.jpg,synthetic::satellite::family_036
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_037_var_01.png,satellite,synthetic,synthetic_satellite_family_037_var_01.jpg,synthetic::satellite::family_037
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_037_var_02.png,satellite,synthetic,synthetic_satellite_family_037_var_02.jpg,synthetic::satellite::family_037
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_037_var_03.png,satellite,synthetic,synthetic_satellite_family_037_var_03.jpg,synthetic::satellite::family_037
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_037_var_04.png,satellite,synthetic,synthetic_satellite_family_037_var_04.jpg,synthetic::satellite::family_037
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_037_var_05.png,satellite,synthetic,synthetic_satellite_family_037_var_05.jpg,synthetic::satellite::family_037
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_038_var_01.png,satellite,synthetic,synthetic_satellite_family_038_var_01.jpg,synthetic::satellite::family_038
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_038_var_02.png,satellite,synthetic,synthetic_satellite_family_038_var_02.jpg,synthetic::satellite::family_038
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_038_var_03.png,satellite,synthetic,synthetic_satellite_family_038_var_03.jpg,synthetic::satellite::family_038
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_038_var_04.png,satellite,synthetic,synthetic_satellite_family_038_var_04.jpg,synthetic::satellite::family_038
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_038_var_05.png,satellite,synthetic,synthetic_satellite_family_038_var_05.jpg,synthetic::satellite::family_038
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_039_var_01.png,satellite,synthetic,synthetic_satellite_family_039_var_01.jpg,synthetic::satellite::family_039
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_039_var_02.png,satellite,synthetic,synthetic_satellite_family_039_var_02.jpg,synthetic::satellite::family_039
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_039_var_03.png,satellite,synthetic,synthetic_satellite_family_039_var_03.jpg,synthetic::satellite::family_039
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_039_var_04.png,satellite,synthetic,synthetic_satellite_family_039_var_04.jpg,synthetic::satellite::family_039
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_039_var_05.png,satellite,synthetic,synthetic_satellite_family_039_var_05.jpg,synthetic::satellite::family_039
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_040_var_01.png,satellite,synthetic,synthetic_satellite_family_040_var_01.jpg,synthetic::satellite::family_040
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_040_var_02.png,satellite,synthetic,synthetic_satellite_family_040_var_02.jpg,synthetic::satellite::family_040
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_040_var_03.png,satellite,synthetic,synthetic_satellite_family_040_var_03.jpg,synthetic::satellite::family_040
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_040_var_04.png,satellite,synthetic,synthetic_satellite_family_040_var_04.jpg,synthetic::satellite::family_040
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_040_var_05.png,satellite,synthetic,synthetic_satellite_family_040_var_05.jpg,synthetic::satellite::family_040
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_041_var_01.png,satellite,synthetic,synthetic_satellite_family_041_var_01.jpg,synthetic::satellite::family_041
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_041_var_02.png,satellite,synthetic,synthetic_satellite_family_041_var_02.jpg,synthetic::satellite::family_041
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_041_var_03.png,satellite,synthetic,synthetic_satellite_family_041_var_03.jpg,synthetic::satellite::family_041
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_041_var_04.png,satellite,synthetic,synthetic_satellite_family_041_var_04.jpg,synthetic::satellite::family_041
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_041_var_05.png,satellite,synthetic,synthetic_satellite_family_041_var_05.jpg,synthetic::satellite::family_041
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_042_var_01.png,satellite,synthetic,synthetic_satellite_family_042_var_01.jpg,synthetic::satellite::family_042
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_042_var_02.png,satellite,synthetic,synthetic_satellite_family_042_var_02.jpg,synthetic::satellite::family_042
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_042_var_03.png,satellite,synthetic,synthetic_satellite_family_042_var_03.jpg,synthetic::satellite::family_042
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_042_var_04.png,satellite,synthetic,synthetic_satellite_family_042_var_04.jpg,synthetic::satellite::family_042
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_042_var_05.png,satellite,synthetic,synthetic_satellite_family_042_var_05.jpg,synthetic::satellite::family_042
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_043_var_01.png,satellite,synthetic,synthetic_satellite_family_043_var_01.jpg,synthetic::satellite::family_043
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_043_var_02.png,satellite,synthetic,synthetic_satellite_family_043_var_02.jpg,synthetic::satellite::family_043
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_043_var_03.png,satellite,synthetic,synthetic_satellite_family_043_var_03.jpg,synthetic::satellite::family_043
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_043_var_04.png,satellite,synthetic,synthetic_satellite_family_043_var_04.jpg,synthetic::satellite::family_043
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_043_var_05.png,satellite,synthetic,synthetic_satellite_family_043_var_05.jpg,synthetic::satellite::family_043
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_044_var_01.png,satellite,synthetic,synthetic_satellite_family_044_var_01.jpg,synthetic::satellite::family_044
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_044_var_02.png,satellite,synthetic,synthetic_satellite_family_044_var_02.jpg,synthetic::satellite::family_044
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_044_var_03.png,satellite,synthetic,synthetic_satellite_family_044_var_03.jpg,synthetic::satellite::family_044
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_044_var_04.png,satellite,synthetic,synthetic_satellite_family_044_var_04.jpg,synthetic::satellite::family_044
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_044_var_05.png,satellite,synthetic,synthetic_satellite_family_044_var_05.jpg,synthetic::satellite::family_044
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_045_var_01.png,satellite,synthetic,synthetic_satellite_family_045_var_01.jpg,synthetic::satellite::family_045
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_045_var_02.png,satellite,synthetic,synthetic_satellite_family_045_var_02.jpg,synthetic::satellite::family_045
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_045_var_03.png,satellite,synthetic,synthetic_satellite_family_045_var_03.jpg,synthetic::satellite::family_045
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_045_var_04.png,satellite,synthetic,synthetic_satellite_family_045_var_04.jpg,synthetic::satellite::family_045
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_045_var_05.png,satellite,synthetic,synthetic_satellite_family_045_var_05.jpg,synthetic::satellite::family_045
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_046_var_01.png,satellite,synthetic,synthetic_satellite_family_046_var_01.jpg,synthetic::satellite::family_046
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_046_var_02.png,satellite,synthetic,synthetic_satellite_family_046_var_02.jpg,synthetic::satellite::family_046
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_046_var_03.png,satellite,synthetic,synthetic_satellite_family_046_var_03.jpg,synthetic::satellite::family_046
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_046_var_04.png,satellite,synthetic,synthetic_satellite_family_046_var_04.jpg,synthetic::satellite::family_046
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\satellite\satellite_family_046_var_05.png,satellite,synthetic,synthetic_satellite_family_046_var_05.jpg,synthetic::satellite::family_046
